model,variant,split,metric,k,value,n_users,n_ratings,seed,run_id,timestamp,history
item_mean,history=3,test,recall_at_k,10.0,0.022893033612080907,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,coverage,10.0,0.007736943907156673,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,mean_popularity,10.0,171.16954314720812,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,popularity_percentile,10.0,0.9460566562960537,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,gini,10.0,0.9935204731187018,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,precision_at_k,20.0,0.0266497461928934,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,recall_at_k,20.0,0.0403596340654409,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,coverage,20.0,0.014184397163120567,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,mean_popularity,20.0,151.04162436548222,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,popularity_percentile,20.0,0.9300609137055836,197,0,20260903,20260922T172819,1790078422,3
item_mean,history=3,test,gini,20.0,0.9870635286878942,197,0,20260903,20260922T172819,1790078422,3
most_popular,history=3,test,rmse,,1.2073918423392815,200,5081,20260903,20260922T172819,1790078423,3
most_popular,history=3,test,mae,,0.9965818325940341,200,5081,20260903,20260922T172819,1790078423,3
most_popular,history=3,test,precision_at_k,5.0,0.04974619289340102,197,0,20260903,20260922T172819,1790078423,3
